text_length,word_count,avg_word_length,max_token_length,uppercase_ratio,digit_ratio,punct_ratio,line_count,non_ascii_ratio,zero_width_count,url_count,trigger_keyword_count,role_keyword_count,delimiter_marker_count,has_base64_blob,label,category,target_delta,cs_class,family_l2,technique_l3,conjecture,multi_turn,domain,template_group,obfuscation,language,carrier
78,10,6.9,13,0.0758,0.0,0.0385,1,0.0,0,0,2,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
66,11,5.091,9,0.0943,0.0,0.0455,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
71,10,6.2,18,0.1053,0.0,0.0704,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
70,9,6.889,18,0.0847,0.0,0.0429,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
78,11,6.182,13,0.0952,0.0,0.0641,1,0.0,0,0,2,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
70,11,5.455,11,0.0877,0.0,0.0429,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
80,12,5.75,11,0.0909,0.0,0.0375,1,0.0,0,0,0,1,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
69,9,6.778,18,0.0862,0.0,0.0435,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
80,10,7.1,13,0.0735,0.0,0.0375,1,0.0,0,0,2,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
77,10,6.8,13,0.0769,0.0,0.039,1,0.0,0,0,2,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
75,10,6.6,13,0.0794,0.0,0.04,1,0.0,0,0,2,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
78,11,6.182,9,0.0923,0.0,0.0385,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
64,11,4.909,9,0.098,0.0,0.0469,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
67,12,4.667,9,0.1176,0.0,0.0746,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
66,9,6.444,18,0.0909,0.0,0.0455,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
69,10,6.0,9,0.0877,0.0,0.0435,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
75,10,6.6,10,0.0794,0.0,0.04,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
72,10,6.3,18,0.1,0.0,0.0417,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
80,11,6.364,10,0.0896,0.0,0.0375,1,0.0,0,0,0,1,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
70,10,6.1,9,0.0862,0.0,0.0429,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
73,10,6.4,18,0.0984,0.0,0.0411,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
74,12,5.25,9,0.1,0.0,0.0405,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
72,10,6.3,18,0.1034,0.0,0.0694,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
71,11,5.545,11,0.0862,0.0,0.0423,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
70,11,5.455,10,0.0877,0.0,0.0429,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
72,10,6.3,9,0.0833,0.0,0.0417,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
73,11,5.727,11,0.0833,0.0,0.0411,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
76,11,6.0,9,0.0952,0.0,0.0395,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
70,10,6.1,9,0.0862,0.0,0.0429,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
73,11,5.727,11,0.0833,0.0,0.0411,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
72,10,6.3,9,0.0833,0.0,0.0417,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
71,12,5.0,9,0.1053,0.0,0.0423,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
69,12,4.833,9,0.1091,0.0,0.0435,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
73,11,5.727,11,0.0833,0.0,0.0411,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
74,11,5.818,11,0.082,0.0,0.0405,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
76,11,6.0,10,0.0952,0.0,0.0395,1,0.0,0,0,0,1,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
70,9,6.889,18,0.0847,0.0,0.0429,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
69,10,6.0,9,0.0877,0.0,0.0435,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
73,11,5.727,9,0.1,0.0,0.0411,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
72,11,5.636,11,0.0847,0.0,0.0417,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
71,10,6.2,9,0.0847,0.0,0.0423,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
67,10,5.8,9,0.0909,0.0,0.0448,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
77,12,5.5,11,0.0952,0.0,0.039,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
72,9,7.111,18,0.082,0.0,0.0417,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
74,10,6.5,13,0.0806,0.0,0.0405,1,0.0,0,0,2,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
79,11,6.273,13,0.0938,0.0,0.0633,1,0.0,0,0,2,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
75,12,5.333,11,0.1017,0.0,0.0667,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
73,11,5.727,11,0.0833,0.0,0.0411,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
73,12,5.167,10,0.1017,0.0,0.0411,1,0.0,0,0,0,1,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
71,10,6.2,9,0.0847,0.0,0.0423,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
78,11,6.182,9,0.0923,0.0,0.0385,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
77,11,6.091,9,0.0938,0.0,0.039,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
69,10,6.0,9,0.0877,0.0,0.0435,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
76,10,6.7,13,0.0781,0.0,0.0395,1,0.0,0,0,2,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
73,9,7.222,18,0.0806,0.0,0.0411,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
71,10,6.2,18,0.1053,0.0,0.0704,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
76,10,6.7,18,0.0938,0.0,0.0395,1,0.0,0,0,0,1,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
72,11,5.636,9,0.1053,0.0,0.0694,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
73,11,5.727,9,0.1,0.0,0.0411,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
78,11,6.182,9,0.0923,0.0,0.0385,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
78,10,6.9,10,0.0758,0.0,0.0385,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
71,9,7.0,18,0.0833,0.0,0.0423,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
74,11,5.818,11,0.082,0.0,0.0405,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
73,11,5.727,9,0.1034,0.0,0.0685,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
75,12,5.333,11,0.0984,0.0,0.04,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
78,12,5.583,11,0.0938,0.0,0.0385,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
82,11,6.545,13,0.087,0.0,0.0366,1,0.0,0,0,2,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
63,11,4.818,9,0.1,0.0,0.0476,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
72,11,5.636,11,0.0847,0.0,0.0417,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
79,12,5.667,11,0.0923,0.0,0.038,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
79,11,6.273,13,0.0938,0.0,0.0633,1,0.0,0,0,2,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
71,10,6.2,9,0.0847,0.0,0.0423,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
74,11,5.818,11,0.082,0.0,0.0405,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
70,10,6.1,18,0.1034,0.0,0.0429,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
72,12,5.083,10,0.1034,0.0,0.0417,1,0.0,0,0,0,1,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
87,11,7.0,13,0.0811,0.0,0.0345,1,0.0,0,0,2,1,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
73,9,7.222,18,0.0806,0.0,0.0411,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
77,10,6.8,13,0.0769,0.0,0.039,1,0.0,0,0,2,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
84,11,6.727,13,0.0845,0.0,0.0357,1,0.0,0,0,2,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
72,9,7.111,18,0.082,0.0,0.0417,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
69,10,6.0,9,0.0877,0.0,0.0435,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
66,11,5.091,9,0.0943,0.0,0.0455,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
77,11,6.091,11,0.0781,0.0,0.039,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
69,11,5.364,10,0.0893,0.0,0.0435,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
73,11,5.727,11,0.0833,0.0,0.0411,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
75,12,5.333,11,0.1017,0.0,0.0667,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
66,10,5.7,9,0.0926,0.0,0.0455,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
81,11,6.455,10,0.0882,0.0,0.037,1,0.0,0,0,0,1,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
77,11,6.091,9,0.0938,0.0,0.039,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
76,11,6.0,11,0.0794,0.0,0.0395,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
77,10,6.8,13,0.0769,0.0,0.039,1,0.0,0,0,2,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
73,10,6.4,9,0.082,0.0,0.0411,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
81,11,6.455,13,0.0882,0.0,0.037,1,0.0,0,0,2,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
80,10,7.1,13,0.0735,0.0,0.0375,1,0.0,0,0,2,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
71,12,5.0,9,0.1053,0.0,0.0423,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
73,11,5.727,11,0.0833,0.0,0.0411,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
81,11,6.455,13,0.0882,0.0,0.037,1,0.0,0,0,2,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
67,11,5.182,9,0.0926,0.0,0.0448,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
79,10,7.0,13,0.0746,0.0,0.038,1,0.0,0,0,2,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
69,11,5.364,9,0.0893,0.0,0.0435,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
71,11,5.545,9,0.1034,0.0,0.0423,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
69,11,5.364,11,0.0893,0.0,0.0435,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
71,12,5.0,9,0.1091,0.0,0.0704,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
74,9,7.333,18,0.0794,0.0,0.0405,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
75,10,6.6,13,0.0794,0.0,0.04,1,0.0,0,0,2,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
76,12,5.417,10,0.0968,0.0,0.0395,1,0.0,0,0,0,1,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
69,9,6.778,18,0.0862,0.0,0.0435,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
70,10,6.1,9,0.0862,0.0,0.0429,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
73,11,5.727,9,0.1034,0.0,0.0685,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
71,11,5.545,11,0.0862,0.0,0.0423,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
67,12,4.667,9,0.1176,0.0,0.0746,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
72,10,6.3,18,0.1034,0.0,0.0694,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
74,10,6.5,18,0.0968,0.0,0.0405,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
69,12,4.833,9,0.1132,0.0,0.0725,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
72,11,5.636,11,0.0847,0.0,0.0417,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
73,10,6.4,18,0.0984,0.0,0.0411,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
74,11,5.818,9,0.0984,0.0,0.0405,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
72,10,6.3,9,0.0833,0.0,0.0417,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
75,11,5.909,9,0.0968,0.0,0.04,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
71,10,6.2,9,0.0847,0.0,0.0423,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
72,10,6.3,9,0.0833,0.0,0.0417,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
80,10,7.1,13,0.0735,0.0,0.0375,1,0.0,0,0,2,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
74,10,6.5,10,0.0806,0.0,0.0405,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
66,10,5.7,9,0.0926,0.0,0.0455,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
64,11,4.909,9,0.098,0.0,0.0469,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
67,9,6.556,18,0.0893,0.0,0.0448,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
79,11,6.273,13,0.0909,0.0,0.038,1,0.0,0,0,2,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
77,10,6.8,13,0.0769,0.0,0.039,1,0.0,0,0,2,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
71,11,5.545,10,0.0862,0.0,0.0423,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
66,11,5.091,9,0.0943,0.0,0.0455,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
66,9,6.444,18,0.0909,0.0,0.0455,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
75,11,5.909,9,0.0968,0.0,0.04,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
79,11,6.273,10,0.0909,0.0,0.038,1,0.0,0,0,0,1,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
67,10,5.8,9,0.0909,0.0,0.0448,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
68,10,5.9,9,0.0893,0.0,0.0441,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
73,11,5.727,9,0.1,0.0,0.0411,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
81,10,7.2,13,0.0725,0.0,0.037,1,0.0,0,0,2,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
68,10,5.9,9,0.0893,0.0,0.0441,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
67,9,6.556,18,0.0893,0.0,0.0448,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
77,12,5.5,11,0.0984,0.0,0.0649,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
79,11,6.273,13,0.0909,0.0,0.038,1,0.0,0,0,2,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
72,11,5.636,9,0.1053,0.0,0.0694,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
69,11,5.364,10,0.0893,0.0,0.0435,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
73,11,5.727,9,0.1,0.0,0.0411,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
73,10,6.4,9,0.082,0.0,0.0411,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
71,10,6.2,9,0.0847,0.0,0.0423,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
68,12,4.75,9,0.1111,0.0,0.0441,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
81,12,5.833,11,0.0896,0.0,0.037,1,0.0,0,0,0,1,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
75,11,5.909,9,0.1,0.0,0.0667,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
72,9,7.111,18,0.082,0.0,0.0417,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
68,11,5.273,9,0.0909,0.0,0.0441,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
80,10,7.1,13,0.0735,0.0,0.0375,1,0.0,0,0,2,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
70,10,6.1,9,0.0862,0.0,0.0429,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
80,11,6.364,9,0.0896,0.0,0.0375,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
81,12,5.833,11,0.0896,0.0,0.037,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
70,10,6.1,9,0.0862,0.0,0.0429,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
76,12,5.417,11,0.0968,0.0,0.0395,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
68,10,5.9,9,0.0893,0.0,0.0441,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
66,9,6.444,18,0.0909,0.0,0.0455,1,0.0,0,0,0,0,0,0,benign,benign,,benign,benign,clean_clinical_query,,0,medical,benign_00,none,en,clinical_prompt
